거래일,거래시간,연료전지,석탄가스화복합화력(IGCC),태양광,풍력,수력,해양에너지,바이오에너지,폐기물에너지,신재생 합계,,
2021-01-11,24,473.028234,234.19312,0.636967,507.116048,87.479931,0,598.705975,0,1901.160275,,
2021-01-12,1,472.795566,233.89688,1.300766,574.68719,85.136797,0,600.703711,0,1968.52091,,
2021-01-12,2,472.723342,234.34432,0.78481,648.637932,81.516596,42.605808,602.087093,0,2082.699901,,
2021-01-12,3,472.734867,234.51456,0.598412,671.441563,78.912465,136.206,600.662733,0,2195.0706,,
2021-01-12,4,472.805476,232.56632,0.330024,600.83999,76.781672,152.578776,599.872315,0,2135.774573,,
2021-01-12,5,472.570063,233.19128,0.0285,623.350729,77.979424,124.38132,602.54936,0,2134.050676,,
2021-01-12,6,472.517917,235.03536,0.159928,603.555708,81.386282,59.309712,601.702812,0,2053.667719,,
2021-01-12,7,472.528554,236.74336,0.023824,489.859486,84.514053,3.200064,601.37813,0,1888.247471,,
2021-01-12,8,472.550859,234.88024,2.786352,441.532263,86.790878,0,595.335555,0,1833.876147,,
2021-01-12,9,471.749566,234.53472,296.370017,364.737958,532.986355,0,595.563311,0,2495.941927,,
2021-01-12,10,471.557468,252.87472,808.209739,351.824262,532.431439,0,598.824434,0,3015.722062,,
2021-01-12,11,471.485001,261.63424,962.36634,334.688319,547.356096,0.00432,599.853999,0,3177.388315,,
2021-01-12,12,471.175815,260.67776,1326.496438,363.39957,472.144389,0,598.358621,0,3492.252593,,
2021-01-12,13,471.192026,262.48264,1440.615335,402.458878,184.124293,0.030912,595.355958,0,3356.260042,,
2021-01-12,14,471.349787,262.46696,1257.581081,435.782099,330.81454,127.90428,596.132102,0,3482.030849,,
2021-01-12,15,472.758963,264.99984,928.683033,480.012788,303.651332,206.296104,601.736853,0,3258.138913,,
2021-01-12,16,474.363428,264.10104,575.571916,520.798775,428.100161,240.885792,599.199928,0,3103.02104,,
2021-01-12,17,476.113817,263.2672,351.190482,456.866215,426.875093,238.569408,597.949203,0,2810.831418,,
2021-01-12,18,477.073535,265.62256,570.795688,399.928391,385.919951,194.030256,617.68877,0,2911.059151,,
2021-01-12,19,478.39305,264.4096,673.209932,469.562113,316.473814,114.321312,620.391145,0,2936.760966,,
2021-01-12,20,478.352851,262.58568,638.177814,531.071927,284.592058,34.63236,623.171682,0,2852.584372,,
2021-01-12,21,478.354615,264.0904,398.86115,543.836892,251.859032,0,616.957201,0,2553.95929,,
2021-01-12,22,477.872096,263.47384,220.12664,518.671029,232.889949,0,602.431613,0,2315.465167,,
2021-01-12,23,477.64738,261.71096,97.427218,535.977572,161.4048,0,599.490874,0,2133.658804,,
2021-01-12,24,477.64469,262.2424,25.655958,534.734514,93.839926,0,599.5628,0,1993.680288,,
2021-01-13,1,478.837171,260.88888,8.145653,490.834818,85.712505,0,600.11913,0,1924.538157,,
2021-01-13,2,479.876903,263.98904,4.701587,462.506108,82.652088,0,599.476698,0,1893.202424,,
2021-01-13,3,480.003465,265.2188,4.111111,475.323255,78.976178,82.630968,595.870223,0,1982.134,,
2021-01-13,4,480.320824,263.07792,1.325784,493.138284,76.873316,159.812352,597.486175,0,2072.034655,,
2021-01-13,5,480.268121,260.81888,0.731116,506.786116,75.571794,167.136984,597.651419,0,2088.96443,,
2021-01-13,6,480.29463,262.44344,1.807915,505.126686,77.087633,133.070448,603.727797,0,2063.558549,,
2021-01-13,7,480.347167,262.80968,0.506592,534.604354,80.770812,60.879,606.527821,0,2026.445426,,
2021-01-13,8,481.116549,262.5784,2.39768,536.964583,84.059821,0.497112,607.33986,0,1974.954005,,
2021-01-13,9,481.32678,260.88664,305.626003,546.036528,506.136758,0,603.563546,0,2703.576255,,
2021-01-13,10,480.637755,263.144,858.362249,652.357045,515.817766,0,599.710745,0,3370.02956,,
2021-01-13,11,479.912186,263.64968,1032.562151,642.837765,548.64432,0,600.309964,0,3567.916066,,
2021-01-13,12,480.614886,263.3624,1406.581139,654.330109,561.177129,0.01008,600.566868,0,3966.642611,,
2021-01-13,13,480.236011,264.81448,1598.851294,745.029751,217.308024,0.0144,587.970276,0,3894.224236,,
2021-01-13,14,480.503754,266.83104,1619.945487,739.569519,346.82027,11.448456,582.393608,0,4047.512134,,
2021-01-13,15,480.624098,266.7924,1551.915782,733.827706,352.513815,154.490664,582.933243,0,4123.097708,,
2021-01-13,16,480.56044,265.59288,1152.04189,782.692516,453.004606,227.88372,598.91681,0,3960.692862,,
2021-01-13,17,481.969371,265.67464,585.565504,758.950419,422.477606,248.99868,597.7726,0,3361.40882,,
2021-01-13,18,482.933941,269.71336,637.577148,728.445194,338.503467,244.400424,601.405792,0,3302.979326,,
2021-01-13,19,483.124216,270.93248,787.441673,715.324613,307.950766,193.526928,597.501861,0,3355.802537,,
2021-01-13,20,482.766418,270.18936,823.916119,704.604399,277.673587,103.655112,601.305936,0,3264.110931,,
2021-01-13,21,483.353152,269.71392,602.876837,664.119761,227.479085,21.349968,601.557382,0,2870.450105,,
2021-01-13,22,484.221028,269.84832,319.866659,625.461176,210.861688,0.0072,603.061037,0,2513.327108,,
2021-01-13,23,484.41829,267.6436,129.072556,606.219723,136.62391,0.0072,603.024071,0,2227.00935,,
2021-01-13,24,484.324058,266.86296,40.250927,623.531941,91.781687,0.00648,606.816014,0,2113.574067,,
2021-01-14,1,484.263979,262.73912,24.854034,620.398217,90.028245,0.00432,608.380587,0,2090.668502,,
2021-01-14,2,484.614953,262.5896,20.377246,629.734047,87.916997,0.00288,614.375604,0,2099.611327,,
2021-01-14,3,484.5563,263.36016,7.567837,580.988114,84.843781,21.409968,609.678888,0,2052.405048,,
2021-01-14,4,483.964432,259.57288,1.988733,481.397697,80.658435,131.735688,604.825421,0,2044.143286,,
2021-01-14,5,483.575751,259.03976,1.078177,348.487437,77.471565,174.255144,608.577289,0,1952.485123,,
2021-01-14,6,483.582307,262.97936,1.002238,273.856229,77.255229,176.080296,605.145054,0,1879.900713,,
2021-01-14,7,483.517773,262.49272,0.278755,257.326135,124.498542,130.706688,605.693176,0,1864.513789,,
2021-01-14,8,483.993671,262.95864,3.891677,223.094689,128.071824,50.887368,603.72018,0,1756.618049,,
2021-01-14,9,482.788657,260.10936,407.815903,180.862587,467.238346,0.850752,605.269641,0,2404.935246,,
2021-01-14,10,482.399836,263.16584,1174.194544,188.33213,507.531876,0,602.31477,0,3217.938996,,
2021-01-14,11,481.087077,262.24184,1301.40719,124.534769,537.599169,0,611.784152,0,3318.654197,,
2021-01-14,12,481.334032,262.2368,1619.244099,55.91672,480.907578,0,615.015551,0,3514.65478,,
2021-01-14,13,481.783507,263.13784,1752.563167,22.54681,193.126806,0,606.927843,0,3320.085973,,
2021-01-14,14,481.870635,264.40456,1777.955928,39.063519,337.112316,0,607.576587,0,3507.983545,,
2021-01-14,15,482.004524,268.0048,1771.202317,59.849917,324.642389,64.305024,603.185376,0,3573.194347,,
2021-01-14,16,481.832321,266.56336,1385.069021,64.462397,418.545429,172.700136,602.765687,0,3391.938351,,
2021-01-14,17,480.679392,265.58336,689.023213,78.800949,411.028093,236.11476,622.259142,0,2783.488909,,
2021-01-14,18,482.119157,266.81032,685.284465,101.337367,371.454985,249.0306,650.868483,0,2806.905377,,
2021-01-14,19,482.206422,266.02632,825.560762,143.953478,383.7321,240.423624,673.107207,0,3015.009913,,
2021-01-14,20,482.226614,267.19056,839.599492,186.282684,303.561915,176.896104,689.181597,0,2944.938966,,
2021-01-14,21,482.735948,265.39688,671.20137,250.357511,264.108641,84.417816,682.050791,0,2700.268957,,
2021-01-14,22,482.77337,265.17064,336.814175,329.824509,195.686398,10.81248,698.772526,0,2319.854098,,
2021-01-14,23,483.530369,264.90744,145.203438,383.791683,114.285288,0,703.153947,0,2094.872165,,
2021-01-14,24,483.88675,265.71888,47.55391,404.133693,110.976881,0,705.272001,0,2017.542115,,
2021-01-15,1,483.988594,265.49824,25.838244,361.179721,138.554972,0,703.302031,0,1978.361802,,
2021-01-15,2,484.075217,266.31864,19.927092,339.729121,135.943659,0,699.688463,0,1945.682192,,
2021-01-15,3,484.338957,268.35872,7.619959,365.883719,134.1822,0,695.581561,0,1955.965116,,
2021-01-15,4,484.384333,267.87264,1.843986,428.905614,130.311513,69.4344,696.013225,0,2078.765711,,
2021-01-15,5,484.522691,266.13608,1.051085,481.712427,126.196468,162.923544,694.125139,0,2216.667434,,
2021-01-15,6,484.217166,264.97128,0.742554,577.828769,124.490168,199.471608,697.102736,0,2348.824281,,
2021-01-15,7,484.142454,266.09744,0.15548,604.014674,100.282635,184.863,696.540749,0,2336.096432,,
2021-01-15,8,484.184887,265.28376,3.139382,631.78093,83.650264,123.591552,687.161416,0,2278.792191,,
2021-01-15,9,484.184787,264.40512,293.953248,668.441197,504.223059,31.382568,696.730668,0,2943.320647,,
2021-01-15,10,484.979569,266.98,772.722236,737.038327,528.714698,0,694.525909,0,3484.960739,,
2021-01-15,11,485.820913,267.18776,755.906671,782.799187,545.28346,0,692.765491,0,3529.763482,,
2021-01-15,12,485.22571,268.33632,843.92317,829.257592,541.742782,0,693.742699,0,3662.228273,,
2021-01-15,13,484.968826,265.83424,869.918333,867.919275,208.88225,0,682.868867,0,3380.391791,,
2021-01-15,14,484.838723,268.29208,784.480751,853.630366,349.521032,0,677.534388,0,3418.29734,,
2021-01-15,15,485.48366,266.47768,651.810902,848.6377,332.529421,0,672.661559,0,3257.600922,,
2021-01-15,16,485.390153,263.76672,442.281926,841.847501,406.064654,90.329736,674.92567,0,3204.60636,,
2021-01-15,17,486.21045,261.03112,300.340522,794.185401,345.939406,201.827808,690.549779,0,3080.084486,,
2021-01-15,18,487.351166,261.9792,523.505224,756.870024,319.049808,243.251232,695.806868,0,3287.813522,,
2021-01-15,19,487.671883,263.19384,429.535322,793.618378,276.572651,244.621944,701.122707,0,3196.336725,,
2021-01-15,20,488.283815,262.4692,323.426339,835.327671,234.568195,211.80684,702.387018,0,3058.269078,,
2021-01-15,21,488.941634,261.93944,175.010555,879.159299,213.160596,129.815952,701.835519,0,2849.862995,,
2021-01-15,22,489.775364,262.11808,62.541266,875.522365,202.005422,40.208616,708.080032,0,2640.251145,,
2021-01-15,23,490.08836,260.69512,39.310472,958.686477,110.367763,0,710.448335,0,2569.596527,,
2021-01-15,24,490.123017,260.77912,22.262457,966.63723,89.291484,0,710.969798,0,2540.063106,,
2021-01-16,1,490.43802,259.23968,12.697497,968.616228,88.163237,0,709.408371,0,2528.563033,,
2021-01-16,2,490.823159,261.59448,3.002088,1041.019695,89.831887,0,708.393252,0,2594.664561,,
2021-01-16,3,490.679182,259.93408,1.437654,1064.927338,89.760909,0,709.602017,0,2616.34118,,
2021-01-16,4,490.646491,260.302,0.757123,1080.550743,87.602165,4.044144,696.007579,0,2619.910245,,
2021-01-16,5,490.499271,259.99792,0.668304,1026.71247,83.317399,102.07536,693.652198,0,2656.922922,,
2021-01-16,6,490.461105,259.94024,0.635484,897.093061,80.390068,150.64212,694.655274,0,2573.817352,,
2021-01-16,7,490.503994,259.48888,0.15136,789.670148,79.859308,167.457552,704.467813,0,2491.599055,,
2021-01-16,8,490.582342,259.93408,2.619379,756.400541,81.384287,140.726976,708.559451,0,2440.207056,,
2021-01-16,9,490.636921,259.00112,287.801622,741.309886,526.475399,73.922784,710.059278,0,3089.20701,,
2021-01-16,10,490.637561,259.9856,774.207807,778.595762,517.990317,8.05932,705.098269,0,3534.574636,,
2021-01-16,11,490.592269,259.26544,1003.224674,784.567467,535.285763,0.0252,708.357108,0,3781.317921,,
2021-01-16,12,490.735956,261.52616,1400.471127,783.06649,557.529233,0.01512,705.595203,0,4198.939289,,
2021-01-16,13,490.709851,259.72744,1627.40865,788.161362,227.412589,0.01728,698.713193,0,4092.150365,,
2021-01-16,14,490.723806,262.46696,1616.021159,757.532468,363.437449,0.00576,694.666228,0,4184.85383,,
2021-01-16,15,490.674766,261.6992,1394.036307,800.832483,332.717949,0,707.866253,0,3987.826958,,
2021-01-16,16,490.885616,258.99776,969.767465,842.414987,390.338244,14.984592,707.649023,0,3675.037687,,
2021-01-16,17,491.016325,260.29192,531.57803,825.203887,356.368941,128.45448,710.047666,0,3302.961249,,
2021-01-16,18,490.979562,263.10816,669.748168,852.221525,337.355979,198.164064,739.436315,0,3551.013773,,
2021-01-16,19,490.563622,265.24176,722.647117,932.891822,316.044109,234.557904,747.541716,0,3709.48805,,
2021-01-16,20,490.578369,265.68864,661.12263,970.464511,273.461985,226.857624,740.533989,0,3628.707748,,
2021-01-16,21,490.532739,265.97032,429.442259,945.960115,233.530053,172.623528,737.22193,0,3275.280944,,
2021-01-16,22,490.533803,264.73888,241.957072,944.112015,200.401361,88.958688,738.447794,0,2969.149613,,
2021-01-16,23,490.489364,263.28512,114.949536,888.628302,143.824426,14.074704,737.961629,0,2653.213081,,
2021-01-16,24,490.186425,260.6856,41.665474,896.117907,88.506352,0,736.385446,0,2513.547204,,
2021-01-17,1,490.113976,259.91784,21.944167,927.427753,89.955694,0,719.206388,0,2508.565818,,
2021-01-17,2,490.03361,261.2036,3.761201,966.280265,91.194019,0,720.119772,0,2532.592467,,
2021-01-17,3,490.055491,261.70424,2.596149,969.60687,90.606811,0,718.450811,0,2533.020372,,
2021-01-17,4,490.009502,260.95664,0.829836,971.488985,88.263792,0,718.24429,0,2529.793045,,
2021-01-17,5,489.647078,259.61152,0.791457,883.919062,84.356624,39.308304,719.84153,0,2477.475575,,
2021-01-17,6,489.580493,259.74144,0.866388,791.589204,79.815693,131.678568,719.160057,0,2472.431843,,
2021-01-17,7,489.450003,261.28704,0.231516,778.673347,77.063089,169.35156,717.316061,0,2493.372616,,
2021-01-17,8,489.234341,260.34848,1.676226,757.250347,114.028743,167.221824,718.429214,0,2508.189175,,
2021-01-17,9,488.906249,259.7112,234.845208,700.605405,456.51834,122.291904,715.403869,0,2978.282175,,
2021-01-17,10,488.806336,260.94152,1063.309653,701.599273,442.663907,46.287696,719.995861,0,3723.604246,,
2021-01-17,11,488.843842,260.27624,1353.096097,734.372414,500.857735,0.305928,722.979993,0,4060.732249,,
2021-01-17,12,488.618444,261.59728,1700.243614,738.215229,497.753615,0,721.21512,0,4407.643302,,
2021-01-17,13,487.25689,261.7244,1891.497042,719.518201,101.486286,0,720.074336,0,4181.557155,,
2021-01-17,14,488.044789,262.6624,1983.137002,696.669582,88.923525,0.01944,722.992648,0,4242.449386,,
2021-01-17,15,488.152812,265.1628,1931.046591,641.306736,158.313142,0.02088,721.388642,0,4205.391603,,
2021-01-17,16,488.373927,263.79304,1384.838369,630.460796,469.039359,0.01872,723.945169,0,3960.46938,,
2021-01-17,17,488.750518,263.4828,709.092166,628.913976,492.274037,45.806808,720.904988,0,3349.225293,,
2021-01-17,18,488.746092,263.35512,646.169816,522.034221,486.003844,165.764136,721.109015,0,3293.182244,,
2021-01-17,19,488.530313,262.69096,767.026024,467.754648,444.606221,220.075536,723.016567,0,3373.700269,,
2021-01-17,20,488.539589,264.2696,772.990794,408.941264,317.038002,232.823208,720.511301,0,3205.113758,,
2021-01-17,21,488.714565,262.32416,617.984509,411.880248,303.379359,206.102784,735.82404,0,3026.209665,,
2021-01-17,22,488.712839,262.33536,328.757507,371.391743,253.342162,134.72712,739.685897,0,2578.952628,,
2021-01-17,23,488.647221,260.87376,146.736115,323.275922,203.286878,53.614632,737.816927,0,2214.251455,,
2021-01-17,24,488.803512,260.94824,48.994501,327.431355,106.877497,2.864304,734.583881,0,1970.50329,,
2021-01-18,1,488.913371,259.52752,26.48979,381.037427,88.902608,0.00936,734.606985,0,1979.487061,,
2021-01-18,2,488.968814,261.30888,12.014912,383.021491,90.385805,0.00792,723.427247,0,1959.135069,,
2021-01-18,3,489.14259,261.73616,3.12207,418.010294,90.367381,0.0072,714.836196,0,1977.221891,,
2021-01-18,4,489.108738,262.48208,1.777421,449.882931,88.957629,0.00072,715.010149,0,2007.219668,,
2021-01-18,5,488.973547,262.71728,0.845227,515.311612,85.656045,0,710.378417,0,2063.882128,,
2021-01-18,6,488.920233,264.1912,1.151378,574.886677,81.801976,70.953456,710.8271,0,2192.73202,,
2021-01-18,7,488.772321,265.13592,0.252535,573.749565,123.902592,149.9862,713.91357,0,2315.712703,,
2021-01-18,8,488.824309,266.05152,1.348881,587.95752,123.846093,172.950288,707.248208,0,2348.226819,,
2021-01-18,9,488.708129,265.08888,192.226988,588.831957,510.595269,153.892032,720.475619,0,2919.818874,,
2021-01-18,10,488.835299,265.90928,312.064692,696.869408,565.628911,98.307,721.710938,0,3149.325528,,
2021-01-18,11,488.359078,267.4924,414.100448,720.052909,581.647819,16.061304,710.765113,0,3198.479071,,
2021-01-18,12,488.281142,270.31872,640.146267,744.633775,566.765431,0.0216,714.298025,0,3424.46496,,
2021-01-18,13,488.370595,270.05104,803.022759,865.702463,199.528797,0.02664,702.800058,0,3329.502352,,
2021-01-18,14,488.642655,271.02152,825.482081,949.024273,233.958146,0.0288,689.850364,0,3458.007839,,
2021-01-18,15,488.752396,268.48752,662.63827,989.371807,338.222302,0.02592,691.856739,0,3439.354954,,
2021-01-18,16,489.262604,266.18592,535.132615,1008.191385,417.20526,0.02736,699.6889,0,3415.694044,,
2021-01-18,17,489.224112,264.52104,478.146037,1093.983402,401.240545,0.0288,712.96137,0,3440.105306,,
2021-01-18,18,489.632609,267.358,585.31375,1104.964308,332.386265,60.466224,722.822516,0,3562.943672,,
2021-01-18,19,490.17992,265.49824,543.429481,1134.643386,308.259492,153.933816,714.728538,0,3610.672873,,
2021-01-18,20,490.529703,263.73928,425.636448,1139.465376,293.472286,178.7412,708.447862,0,3500.032155,,
2021-01-18,21,491.12249,264.90128,249.114718,1124.449698,252.503771,179.048664,707.961829,0,3269.10245,,
2021-01-18,22,491.221974,264.98864,87.348502,1104.828805,216.707498,130.632312,710.546057,0,3006.273788,,
2021-01-18,23,491.450952,263.71296,32.968601,1013.819626,105.587587,56.614056,710.340318,0,2674.4941,,
2021-01-18,24,491.367283,262.63552,19.457072,965.882666,88.507844,3.198456,710.146859,0,2541.1957,,
2021-01-19,1,491.409253,261.0104,17.553416,806.705175,91.185802,0.01368,708.418298,0,2376.296024,,
2021-01-19,2,491.354552,265.39464,15.872428,713.755801,93.034929,0.01368,705.289562,0,2284.715592,,
2021-01-19,3,490.930382,263.79528,2.171797,609.373582,93.859765,0.00792,705.318446,0,2165.457172,,
2021-01-19,4,490.773756,264.446,0.625262,517.158107,92.295897,0.01008,707.59969,0,2072.908792,,
2021-01-19,5,490.647471,263.21512,0.256312,468.849418,89.545281,0.01152,705.60074,0,2018.125862,,
2021-01-19,6,490.065749,264.61792,0.058184,376.957941,86.82154,19.986072,704.209771,0,1942.717177,,
2021-01-19,7,490.045734,263.86192,0.082616,276.246878,126.79735,101.213304,703.711157,0,1961.958959,,
2021-01-19,8,489.252107,263.1888,5.172358,226.603655,124.408053,138.156384,702.645135,0,1949.426492,,
2021-01-19,9,488.401414,264.36928,450.576453,220.813268,478.996169,145.810152,704.893357,0,2753.860093,,
2021-01-19,10,488.208336,266.65408,1365.977428,240.485621,478.374507,121.067232,698.649445,0,3659.416649,,
2021-01-19,11,485.618699,266.64064,1416.753297,203.361643,533.101026,61.758768,703.904557,0,3671.13863,,
2021-01-19,12,466.996219,267.98856,1757.840968,156.29491,542.18399,6.865056,697.91623,0,3896.085933,,
2021-01-19,13,466.944654,265.62256,1958.617456,166.018898,215.85413,0.00864,692.734061,0,3765.800399,,
2021-01-19,14,471.399102,267.1564,2157.207279,161.422564,350.188335,0.00504,692.445274,0,4099.823994,,
2021-01-19,15,474.559131,265.36048,2427.91091,176.936058,342.597111,0.00216,706.221228,0,4393.587078,,
2021-01-19,16,479.072015,264.34296,1873.6346,142.420218,449.067087,0.00216,711.120869,0,3919.659909,,
2021-01-19,17,481.559978,263.74432,933.451268,121.011614,423.279708,0.00144,745.240292,0,2968.28862,,
