°Å·¡ÀÏ,°Å·¡½Ã°£,À°ÁöÅÂ¾ç±¤ ÃÑ¹ßÀü·®(MWh),À°ÁöÇ³·Â ÃÑ¹ßÀü·®(MWh),Á¦ÁÖÅÂ¾ç±¤ ÃÑ¹ßÀü·®(MWh),Á¦ÁÖÇ³·Â ÃÑ¹ßÀü·®(MWh)
2021-07-26,12,2010.538656,115.431681,42.552085,134.028261
2021-07-26,13,2219.900182,105.279631,49.731683,125.976108
2021-07-26,14,2429.202305,125.096831,51.500341,150.475248
2021-07-26,15,2530.035797,107.945135,50.172339,141.288688
2021-07-26,16,2259.130809,80.064291,48.809613,112.346187
2021-07-26,17,2223.515459,59.941216,40.347573,90.502892
2021-07-26,18,1763.809704,43.733585,34.800011,84.735627
2021-07-26,19,1270.658064,33.668291,20.930428,66.545167
2021-07-26,20,944.069999,34.559802,4.286257,72.870169
2021-07-26,21,542.482806,36.2889,0.198284,74.736247
2021-07-26,22,230.520442,40.729913,0.09678,71.354689
2021-07-26,23,94.488704,47.117264,0.115948,64.619802
2021-07-26,0,27.01064,53.720161,0.030696,61.574439
2021-07-27,1,5.389038,50.25073,0.00052,57.448364
2021-07-27,2,1.634763,46.874422,0.785937,56.894967
2021-07-27,3,0.453473,38.669266,0.522697,41.538764
2021-07-27,4,0.222576,44.174003,0.391377,45.167567
2021-07-27,5,0.100384,44.546821,0.043341,49.182677
2021-07-27,6,3.20228,49.306137,0.185222,41.082604
2021-07-27,7,150.798212,53.892135,8.413833,39.176125
2021-07-27,8,639.070873,51.480729,40.445944,40.181939
2021-07-27,9,1288.852893,36.348173,86.259678,37.754978
2021-07-27,10,1830.052043,26.90471,127.71214,24.036056
2021-07-27,11,1937.743994,22.454169,156.953596,31.755827
2021-07-27,12,2178.264771,26.884673,167.430715,35.52292
2021-07-27,13,2486.589165,43.354151,180.768118,29.342556
2021-07-27,14,2785.859198,118.204954,176.855445,52.63378
2021-07-27,15,2763.223737,135.055678,166.806349,42.471425
2021-07-27,16,2439.995115,123.807145,151.486541,14.839736
2021-07-27,17,2261.062348,116.433821,114.800581,12.393712
2021-07-27,18,1761.109844,96.707399,63.61018,18.869209
2021-07-27,19,1279.593916,95.276858,22.819788,26.914447
2021-07-27,20,972.334178,84.149714,7.285776,15.445453
2021-07-27,21,557.294358,67.997925,5.712622,10.528437
2021-07-27,22,252.16304,54.632233,3.161929,7.671351
2021-07-27,23,104.547137,46.585102,0.276756,16.74586
2021-07-27,0,26.355964,38.024164,0.063752,15.04027
2021-07-28,1,6.326298,29.616305,0.000464,15.278971
2021-07-28,2,2.144325,29.252611,0.831217,10.499196
2021-07-28,3,0.914528,26.393311,0.889041,5.52394
2021-07-28,4,0.321104,28.464351,0.887849,6.352252
2021-07-28,5,0.188588,27.523834,0.268687,6.795588
2021-07-28,6,3.205972,21.74842,0.158192,5.199868
2021-07-28,7,159.81277,25.633539,7.860962,4.702188
2021-07-28,8,603.132886,18.511567,40.117961,7.029632
2021-07-28,9,1196.782295,8.651164,83.979742,11.102732
2021-07-28,10,1739.977394,10.609549,126.137384,12.355676
2021-07-28,11,1872.171126,12.441061,153.851853,15.1037
2021-07-28,12,2076.773925,17.143907,171.83831,15.648683
2021-07-28,13,2407.377165,36.19567,180.533104,21.651449
2021-07-28,14,2699.737528,94.666244,177.495479,30.068697
2021-07-28,15,2677.532981,105.33568,170.535807,25.898846
2021-07-28,16,2343.820543,102.241349,148.770846,22.488603
2021-07-28,17,2215.0763,73.720878,113.178596,17.251958
2021-07-28,18,1727.930129,59.521259,65.653824,16.397235
2021-07-28,19,1253.817316,49.426576,23.318307,10.875396
2021-07-28,20,957.775154,47.994058,7.375706,15.459102
2021-07-28,21,568.815758,33.648296,5.710754,12.513278
2021-07-28,22,260.118459,21.338601,2.905463,11.883297
2021-07-28,23,101.142757,15.530098,0.274956,16.762967
2021-07-28,0,26.71166,13.247835,0.299074,9.360006
2021-07-29,1,6.026964,8.113737,0.000464,6.537843
2021-07-29,2,2.368367,9.405532,0.830953,4.39728
2021-07-29,3,1.020052,15.794173,0.889017,4.37238
2021-07-29,4,0.7906,32.494059,0.887681,6.920312
2021-07-29,5,0.578476,45.143101,0.265436,8.578736
2021-07-29,6,4.380197,44.237947,0.274857,10.173039
2021-07-29,7,167.170553,34.903659,10.478844,9.231672
2021-07-29,8,598.920235,23.244635,44.168349,5.446236
2021-07-29,9,1195.036582,21.438351,86.760421,9.481932
2021-07-29,10,1687.16366,14.435687,131.397156,16.352788
2021-07-29,11,1775.953724,11.84627,152.839785,21.94656
2021-07-29,12,1960.11224,16.186203,179.478782,16.90534
2021-07-29,13,2237.852835,27.012959,187.73887,19.402011
2021-07-29,14,2480.35638,71.813179,190.733733,26.326067
2021-07-29,15,2441.696396,79.778312,171.394147,26.535724
2021-07-29,16,2139.37232,67.2727,153.286741,19.779218
2021-07-29,17,2020.467251,44.31361,115.043189,19.504994
2021-07-29,18,1646.958154,29.154021,55.967832,14.337447
2021-07-29,19,1306.485486,22.994553,20.670002,12.101871
2021-07-29,20,970.974701,16.600095,8.092044,18.554179
2021-07-29,21,527.9976,11.859813,5.691222,20.993005
2021-07-29,22,241.601254,13.219577,2.927107,19.358337
2021-07-29,23,102.408793,18.414513,0.523471,19.619837
2021-07-29,0,28.08256,25.581795,0.064204,16.861883
2021-07-30,1,5.911862,27.383287,0.00052,23.904949
2021-07-30,2,1.755082,47.093009,0.831441,27.569065
2021-07-30,3,0.38498,85.426409,0.889428,25.763681
2021-07-30,4,0.210188,107.596049,0.887801,19.042558
2021-07-30,5,0.098324,114.221241,0.253562,14.973655
2021-07-30,6,2.814059,125.641794,0.085233,13.26378
2021-07-30,7,139.958064,105.86943,5.934167,16.002109
2021-07-30,8,556.553749,89.128731,41.592497,17.949973
2021-07-30,9,1153.404437,76.001791,88.911153,19.255919
2021-07-30,10,1691.36983,70.955236,122.027935,27.009153
2021-07-30,11,1856.241235,63.821258,138.832933,39.404185
2021-07-30,12,2041.74049,75.005794,115.131242,41.821209
2021-07-30,13,2191.493072,90.103862,72.480076,32.077025
2021-07-30,14,2320.798571,152.988762,50.811901,41.43298
2021-07-30,15,2076.037588,182.638928,37.982218,44.085735
2021-07-30,16,1619.783483,153.560448,33.012342,50.690962
2021-07-30,17,1723.786223,123.666831,34.080373,37.045509
2021-07-30,18,1467.167192,128.043618,15.747059,32.351896
2021-07-30,19,1195.620743,88.276531,10.821588,28.352112
2021-07-30,20,837.628578,76.34726,3.404134,43.426466
2021-07-30,21,396.197497,66.285295,1.071938,46.128897
2021-07-30,22,168.736828,86.364263,0.108251,33.652891
2021-07-30,23,86.039725,81.061232,0.36118,33.935363
2021-07-30,0,24.267758,95.185349,0.05972,32.451552
2021-07-31,1,4.956449,93.306931,0.00036,25.00438
2021-07-31,2,2.064535,81.15822,0.676158,19.401208
2021-07-31,3,0.899404,71.517521,0.476961,13.709228
2021-07-31,4,0.435264,77.382982,0.476961,7.553396
2021-07-31,5,0.112136,67.790657,0.153276,5.755481
2021-07-31,6,1.877948,50.188586,0.073846,3.152351
2021-07-31,7,107.249341,33.387457,1.448643,0.750616
2021-07-31,8,466.399821,14.523702,13.134705,0.0216
2021-07-31,9,937.524723,3.230425,34.926055,0.00162
2021-07-31,10,1464.880635,1.318984,56.414407,0.00396
2021-07-31,11,1648.27355,1.03223,83.645611,0.00306
2021-07-31,12,1874.754647,1.935206,104.317857,3.517548
2021-07-31,13,2157.251333,4.986203,105.022128,6.013242
2021-07-31,14,2471.559938,51.429721,101.852874,16.303691
2021-07-31,15,2556.00811,46.170105,70.541755,11.601994
2021-07-31,16,2328.488635,32.489514,47.144643,3.347012
2021-07-31,17,2213.013388,26.75519,39.050854,3.015549
2021-07-31,18,1744.401024,24.003706,26.903474,2.578472
2021-07-31,19,1266.401731,20.403496,19.957637,3.0029
2021-07-31,20,951.823921,17.479037,7.209643,3.438354
2021-07-31,21,553.124312,8.99632,4.2802,0.375328
2021-07-31,22,255.351094,6.245026,0.531772,0.701895
2021-07-31,23,100.635427,8.251466,0.077468,2.481287
2021-07-31,0,25.342992,8.496978,0.000616,2.77322
2021-08-01,1,5.595208,9.865111,0.000432,4.432813
2021-08-01,2,1.703449,8.708635,0.831089,18.746929
2021-08-01,3,0.405804,9.682151,0.787047,24.252004
2021-08-01,4,0.248848,7.783823,0.379672,27.757461
2021-08-01,5,0.191972,9.727622,0.101216,24.342062
2021-08-01,6,2.525648,12.699592,0.072114,21.510444
2021-08-01,7,127.049297,6.283042,4.600608,14.48775
2021-08-01,8,406.193584,4.235998,21.144989,7.964862
2021-08-01,9,771.243244,9.072,40.33066,4.639769
2021-08-01,10,1030.788703,18.494144,74.992114,7.645924
2021-08-01,11,1041.861345,17.917973,110.50002,20.954604
2021-08-01,12,1283.662184,42.929909,141.310542,38.353581
2021-08-01,13,1415.985066,81.404255,168.261176,63.358459
2021-08-01,14,1288.344626,104.457212,164.896125,102.602532
2021-08-01,15,1137.343404,98.643174,147.590143,94.797192
2021-08-01,16,880.877767,133.093656,138.994499,57.002432
2021-08-01,17,1283.082981,141.260783,112.482532,37.501387
2021-08-01,18,1044.473043,104.853216,63.603202,21.331673
2021-08-01,19,826.975679,28.287074,21.347239,15.708193
2021-08-01,20,492.353284,26.206094,6.177361,20.873305
2021-08-01,21,178.700661,64.702739,4.996136,18.783278
2021-08-01,22,92.666248,70.911489,1.936596,8.679325
2021-08-01,23,33.140676,48.35186,0.209428,4.599943
2021-08-01,0,8.952992,38.346221,0.058492,5.048416
2021-08-02,1,1.758921,25.4774,0.000472,3.244042
2021-08-02,2,0.531424,15.764791,0.83023,6.495812
2021-08-02,3,0.17892,15.039357,0.888697,12.409119
2021-08-02,4,0.1344,11.24822,0.809713,13.024218
2021-08-02,5,0.10436,18.542008,0.135751,17.547541
2021-08-02,6,0.843463,31.079762,0.088691,12.36122
2021-08-02,7,68.916012,35.71216,6.98118,8.38502
2021-08-02,8,298.534594,40.310177,32.728267,7.779532
2021-08-02,9,550.849511,52.823604,66.941171,18.692939
2021-08-02,10,785.496152,46.607535,96.804385,24.186202
2021-08-02,11,934.475786,45.736204,103.28942,18.177835
2021-08-02,12,1101.544863,35.502937,114.998481,15.395612
2021-08-02,13,1223.644634,47.616835,122.442497,15.226029
2021-08-02,14,1301.178244,87.500754,120.256912,33.144278
2021-08-02,15,1140.249792,83.461641,87.672308,36.352281
2021-08-02,16,1268.657099,77.689738,83.839348,20.008515
2021-08-02,17,1729.857662,30.943673,62.310932,12.404583
2021-08-02,18,1418.081491,18.475055,26.910438,10.01931
2021-08-02,19,917.251793,20.877671,12.768859,17.761625
2021-08-02,20,406.615405,21.261448,6.630481,40.539163
2021-08-02,21,159.639434,50.079324,4.950272,19.746553
2021-08-02,22,71.426047,79.654915,2.078559,20.446392
2021-08-02,23,27.841641,75.175358,0.096396,27.949405
2021-08-02,0,6.718247,160.036955,0.04604,36.647789
2021-08-03,1,1.041348,159.860361,0.00032,21.997119
2021-08-03,2,0.54456,137.462705,0.788377,26.44267
2021-08-03,3,0.25736,124.494021,0.888233,30.073483
2021-08-03,4,0.225584,133.534255,0.887913,43.18262
2021-08-03,5,0.314376,96.796024,0.265602,46.562792
2021-08-03,6,1.301196,61.726088,0.035546,36.229936
2021-08-03,7,68.633826,66.898715,6.339621,32.105026
2021-08-03,8,322.012577,62.271564,29.107807,38.702836
2021-08-03,9,697.840178,55.415326,50.034135,50.527772
2021-08-03,10,1158.291745,49.7912,97.190829,48.51409
2021-08-03,11,1178.519991,27.288818,130.151559,68.117254
2021-08-03,12,1300.795704,20.467783,145.920338,94.051217
2021-08-03,13,1516.062026,31.911671,138.570072,118.739497
2021-08-03,14,1585.576587,63.078232,119.046732,113.331589
2021-08-03,15,1543.794498,69.876126,109.559751,77.996437
2021-08-03,16,1804.915465,57.691714,109.210886,48.313606
2021-08-03,17,2015.687152,62.790341,86.017832,40.368088
2021-08-03,18,1636.618974,58.546583,47.770744,37.58063
2021-08-03,19,1195.199485,60.647404,21.143277,26.310701
2021-08-03,20,782.741862,66.73987,8.155396,36.131811
2021-08-03,21,376.973789,71.741732,5.631064,35.51794
2021-08-03,22,155.476537,83.59859,2.25135,25.290152
2021-08-03,23,61.630591,85.974443,0.160644,25.410811
2021-08-03,0,14.780928,115.997058,0.05962,30.067404
2021-08-04,1,2.303371,167.723015,0.00048,31.985529
2021-08-04,2,0.884796,176.578002,0.830185,27.786123
2021-08-04,3,0.22786,148.957005,0.887921,24.384358
2021-08-04,4,0.07984,114.258991,0.887249,17.799229
2021-08-04,5,0.07056,94.68585,0.213338,15.33231
2021-08-04,6,1.124235,67.039203,0.085643,11.955708
2021-08-04,7,125.812593,79.531088,6.65622,15.878644
2021-08-04,8,547.696748,62.608154,38.800552,9.340331
2021-08-04,9,1142.412511,45.037605,92.02606,16.201036
2021-08-04,10,1700.997764,41.537407,140.418989,21.613081
2021-08-04,11,1819.608906,50.886587,166.158994,29.147642
2021-08-04,12,1988.341955,52.329197,183.598251,29.393626
2021-08-04,13,2225.569505,49.385372,177.920986,33.906042
2021-08-04,14,2495.577276,82.443929,157.156214,50.399527
2021-08-04,15,2487.27477,124.304059,121.760335,35.522391
2021-08-04,16,2171.036764,140.378853,117.771808,38.174486
2021-08-04,17,2132.366576,88.502152,74.090623,44.36787
2021-08-04,18,1697.861008,59.369974,37.35274,48.737524
2021-08-04,19,1239.877391,52.276701,18.13663,35.530334
2021-08-04,20,939.202916,58.759157,5.979679,46.279035
2021-08-04,21,518.62511,79.872164,5.129485,35.417121
2021-08-04,22,239.781357,123.630804,2.844156,29.970618
2021-08-04,23,99.71467,149.384062,0.541368,26.346943
2021-08-04,0,26.862752,157.868909,0.350284,24.023251
2021-08-05,1,5.172793,159.079737,0.391728,21.853399
2021-08-05,2,1.731609,159.728515,1.098401,26.560708
2021-08-05,3,0.487363,168.095975,1.161161,26.896616
2021-08-05,4,0.252652,141.858668,1.160617,28.947477
2021-08-05,5,0.099808,100.615827,0.49188,21.445076
2021-08-05,6,1.213007,79.745636,0.072002,12.725508
2021-08-05,7,126.396191,39.13613,7.339781,10.283294
2021-08-05,8,567.062558,14.859907,38.184756,5.474096
2021-08-05,9,1220.864696,7.803453,82.819625,3.664028
2021-08-05,10,1783.037232,3.127587,122.0243,7.274075
2021-08-05,11,1868.41085,2.469331,155.972103,12.447311
2021-08-05,12,2013.327334,3.047894,165.869417,19.970763
2021-08-05,13,2199.447683,7.577249,159.115849,19.572809
2021-08-05,14,2459.246235,42.250894,153.463046,28.185665
2021-08-05,15,2528.966372,45.587522,156.795759,20.255665
2021-08-05,16,2229.202247,47.050271,138.33525,8.729666
2021-08-05,17,2194.524637,45.599907,88.791641,4.406263
2021-08-05,18,1712.247006,43.481165,55.258902,1.819269
2021-08-05,19,1239.799553,26.267549,22.548971,1.061868
2021-08-05,20,962.355497,28.086651,6.059537,6.257421
2021-08-05,21,564.728278,37.98027,4.513721,1.488915
2021-08-05,22,248.325403,42.405181,2.577286,0.024316
2021-08-05,23,101.472342,33.705476,0.1526,0
2021-08-05,0,29.120273,31.023983,0.014992,0
2021-08-06,1,6.319114,29.177887,0.32112,0.354912
2021-08-06,2,1.914579,28.903864,1.364849,0.67256
2021-08-06,3,0.505467,29.899567,1.423305,1.327272
2021-08-06,4,0.233336,31.272055,1.422476,3.594748
2021-08-06,5,0.07008,23.168999,0.260061,5.156611
2021-08-06,6,1.43373,25.131666,0.09366,11.57296
2021-08-06,7,134.937147,17.562403,6.658795,20.094276
2021-08-06,8,572.089004,9.022417,41.424869,15.189765
2021-08-06,9,1199.341375,2.840354,88.094531,12.835708
2021-08-06,10,1756.506993,2.833578,136.334112,7.955541
2021-08-06,11,1883.647989,5.976293,173.607697,8.946881
2021-08-06,12,2035.643467,22.711758,192.044849,11.213315
2021-08-06,13,2173.513537,44.808966,197.539022,13.343553
2021-08-06,14,2282.827274,97.121571,195.244817,28.680125
2021-08-06,15,2263.616894,122.193335,183.484803,16.387198
2021-08-06,16,2073.827398,132.924588,155.341104,6.704483
2021-08-06,17,1952.878796,217.580959,115.354869,8.043424
2021-08-06,18,1541.737641,284.199514,56.573418,12.208168
2021-08-06,19,1176.684042,249.443425,19.036238,15.626265
2021-08-06,20,880.447392,97.897723,5.852505,42.647191
2021-08-06,21,526.62611,54.898586,4.704417,26.238731
2021-08-06,22,241.749603,60.282468,2.585871,33.312237
2021-08-06,23,95.596247,48.496196,0.2934,20.524665
2021-08-06,0,25.070845,47.34696,0.064356,22.593566
2021-08-07,1,5.911458,75.688135,0.000376,13.89985
2021-08-07,2,1.714044,81.429582,0.830721,8.350965
2021-08-07,3,0.338652,63.751257,0.888817,11.03454
2021-08-07,4,0.210252,34.385055,0.888041,19.660416
2021-08-07,5,0.086468,28.73035,0.249204,20.040856
2021-08-07,6,1.000259,21.279664,0.090179,18.681189
2021-08-07,7,117.589488,24.222087,6.463924,20.211508
2021-08-07,8,561.268939,21.777873,41.91723,12.511205
2021-08-07,9,1193.77829,36.860743,96.762988,6.149207
2021-08-07,10,1773.04967,58.407736,143.969027,6.724762
2021-08-07,11,1919.992663,34.152352,168.971349,8.201165
2021-08-07,12,2108.28004,34.557377,185.908206,7.734837
2021-08-07,13,2428.0516,67.096168,171.402104,9.805939
2021-08-07,14,2688.836196,151.219915,164.335382,18.608638
2021-08-07,15,2476.568922,146.084857,130.483489,17.619112
2021-08-07,16,1838.819214,122.734785,91.211471,5.919582
2021-08-07,17,1839.120227,122.050451,62.052737,0.375132
2021-08-07,18,1528.336451,141.994969,51.233608,0.2037
2021-08-07,19,1223.767242,90.109819,20.834363,1.20666
2021-08-07,20,911.173107,74.752342,5.648055,5.166366
2021-08-07,21,472.559663,89.223854,4.695906,13.752244
2021-08-07,22,225.820376,120.555805,2.581385,6.376182
2021-08-07,23,94.619389,98.733667,0.121584,0.776175
2021-08-07,0,31.493842,55.209809,0.014584,1.176676
2021-08-08,1,5.899009,27.288413,0.000512,1.99448
2021-08-08,2,1.952745,29.681361,0.82903,0.819196
2021-08-08,3,0.473585,48.379922,0.887489,0.251128
2021-08-08,4,0.197832,60.092372,0.887113,1.485468
2021-08-08,5,0.098464,83.45381,0.240956,2.887739
2021-08-08,6,0.668893,73.294728,0.07431,2.309178
2021-08-08,7,86.687017,72.730866,4.686205,4.136323
2021-08-08,8,370.419962,77.167422,16.793414,7.343555
2021-08-08,9,740.491178,89.425342,29.118826,10.069914
2021-08-08,10,977.202065,132.55739,36.174888,11.624541
2021-08-08,11,994.281687,166.817205,35.341037,25.132009
2021-08-08,12,952.84766,184.672944,42.01061,40.707836
2021-08-08,13,880.650778,202.318356,31.603628,35.858064
2021-08-08,14,884.656766,237.055786,44.501168,58.703792
2021-08-08,15,795.824033,286.262328,63.59483,63.702291
2021-08-08,16,888.278693,278.158141,73.572238,65.013347
2021-08-08,17,1408.866116,263.094005,70.794015,60.382948
2021-08-08,18,1189.669185,281.949846,46.99423,66.23419
2021-08-08,19,832.392418,291.329313,19.340192,66.384805
2021-08-08,20,335.045812,314.891721,5.161973,84.405181
2021-08-08,21,166.292671,367.983619,0.892388,71.49934
2021-08-08,22,44.143318,389.48747,0.047492,37.298042
2021-08-08,23,9.505314,458.697588,0.000488,47.574016
2021-08-08,0,2.734232,431.000486,0.000464,66.459929
2021-08-09,1,1.536408,416.650476,0.000464,57.610754
2021-08-09,2,1.02484,445.226394,0.830126,39.02076
2021-08-09,3,0.12844,493.421444,0.675313,29.814225
2021-08-09,4,0.00024,439.455948,0.14312,34.625364
2021-08-09,5,0.00008,464.193122,0.087104,51.445634
2021-08-09,6,0.135713,388.165945,0.03758,91.962254
2021-08-09,7,81.874068,347.557896,5.277517,101.928418
2021-08-09,8,518.390523,318.836713,33.397918,105.595587
2021-08-09,9,1161.473002,301.468976,75.604972,104.086901
2021-08-09,10,1700.417691,312.917862,117.853997,92.659706
2021-08-09,11,1823.402365,287.377043,141.709048,90.803081
2021-08-09,12,2103.145783,248.476918,155.83933,57.262692
2021-08-09,13,2503.198552,225.662055,170.741934,44.190484
2021-08-09,14,2780.870933,308.85446,166.766283,65.537985
2021-08-09,15,2670.026307,312.462792,138.515368,68.57252
2021-08-09,16,2185.572549,243.480222,124.503086,36.549785
2021-08-09,17,2048.597692,188.156185,92.190948,22.87448
2021-08-09,18,1599.779351,137.817168,47.800804,22.940366
2021-08-09,19,1189.615601,100.471912,22.295573,34.822112
2021-08-09,20,902.500934,122.823659,5.684443,55.008145
2021-08-09,21,519.327723,104.380284,4.569325,40.198422
2021-08-09,22,231.078769,97.888184,0.94719,19.138713
2021-08-09,23,92.601855,108.97545,0.400903,13.64748
2021-08-09,0,29.34958,102.411106,0.014188,11.760524
2021-08-10,1,6.00596,83.997401,0.000512,6.640947
2021-08-10,2,1.482281,67.534105,0.831717,6.395459
2021-08-10,3,0.489672,44.73757,0.888657,3.2371
2021-08-10,4,0.226676,32.302557,0.757305,3.513592
2021-08-10,5,0.11306,20.468615,0.133745,2.251114
2021-08-10,6,0.489478,19.511028,0.06912,4.622429
2021-08-10,7,93.440252,19.719038,4.743198,2.548122
2021-08-10,8,461.903546,11.607884,37.397376,0.706814
2021-08-10,9,909.723598,12.046433,88.566793,0.470843
2021-08-10,10,1349.652517,11.69869,124.624475,2.459884
2021-08-10,11,1498.892099,10.109206,133.495219,4.506777
2021-08-10,12,1673.804914,13.52082,106.664796,6.508971
2021-08-10,13,1880.917888,35.913516,137.698681,1.644829
2021-08-10,14,2190.607135,93.070787,148.177577,9.656848
2021-08-10,15,2021.857758,84.277705,144.346347,9.539684
2021-08-10,16,1656.091766,71.435887,134.699073,7.315698
2021-08-10,17,1896.13315,56.696614,96.287119,10.904098
2021-08-10,18,1571.468772,44.381989,53.414448,10.359735
2021-08-10,19,1147.178201,23.944027,21.927533,8.345116
